ID_ORDER,DTE_ORDER,ID_CUSTOMER,ID_PART,QTY_ORDERED,AMT_TOTAL,REF_PAYMENT_METHOD,DTE_DELIVERY_EST,CAT_ORDER_CHANNEL,TYP_CUSTOMER_SEGMENT,REF_COUNTRY_CODE,REF_DISCOUNT_CODE,QTY_BACKORDER,RAT_DISCOUNT_APPLIED,TST_INSERTION,AUD_USR_INSERT,DES_ORDER_NOTE
ORD000970,2025-05-10,CUST2038,PART1185,0,9040.98,,2025-07-02,ONLINE,B2B,ITA,NEWCLIENT,2,0.05,2024-12-03T08:07:57,gomezchristopher,Early avoid happy after just similar start.
ORD000971,2025-03-07,CUST5838,PART7936,X,-100,TRANSFER,2025-08-14,ONLINE,VIP,ITA,SPRING2025,N/A,0.10,2024-10-10T00:53:49,shicks,Carry small imagine defense keep easy yet.
ORD000972,2024-07-16,CUST5047,PART1955,-1,5863.08,TRANSFER,2025-07-02,ONLINE,VIP,FRA,,N/A,0.10,2024-12-02T23:26:23,tsmith,Possible center include reflect sometimes cultural.
ORD000973,2024-07-18,CUST3765,PART4638,16,9756.74,TRANSFER,2025-08-21,B2B_PORTAL,VIP,USA,,5,0.05,2024-07-31T19:38:08,yrivera,Special on knowledge strong. Section probably protect trouble against even.
ORD000974,INVALID_DATE,CUST3758,PART6986,null,1118.06,CRYPTO,2025-07-17,PHONE,B2B,ITA,,,0.05,2024-09-25T19:37:20,alex80,National mouth stock movie. Baby past stand page partner both.
ORD000975,2025-03-30,CUST7511,PART2179,0,7821.07,TRANSFER,2025-07-03,PHONE,VIP,ITA,SPRING2025,1,0.10,2024-07-16T06:25:11,danielle07,Market apply senior. Thing visit garden personal.
ORD000976,2024-07-20,CUST4927,PART5522,2,2870.72,CASH,2025-08-09,ONLINE,CORPORATE,USA,,2,0.15,2025-01-02T01:19:02,alexander18,Least tend character work. Director her list know.
ORD000977,2024-10-17,CUST9287,PART4948,11,4105.96,CRYPTO,2025-08-16,STORE,B2C,,DEPRECATED,N/A,0.15,2024-08-16T01:16:17,schaefergerald,Positive never moment once. Future over audience.
ORD000978,2025-02-16,CUST5844,PART9915,-1,4810.96,CARD,2025-07-25,,B2C,FRA,DEPRECATED,N/A,,2024-09-03T19:57:49,brian43,Film follow eye ten item. Usually toward indeed spring.
ORD000979,2024-10-14,CUST4800,PART6889,null,5563.6,CRYPTO,2025-07-07,PHONE,VIP,FRA,DEPRECATED,0,0.05,2024-11-28T14:22:06,contreraskristen,Walk wait government computer rich someone.
ORD000980,2024-09-21,CUST7438,PART5261,-1,1721.06,CASH,,ONLINE,VIP,,NEWCLIENT,5,0.05,2024-12-24T11:31:18,susanthomas,Beat record matter catch. Check beyond than system without west under sign.
ORD000981,2024-08-24,CUST4448,PART6202,X,5564.37,TRANSFER,2025-06-25,STORE,,DEU,,1,,2025-03-29T20:46:15,cbarry,Long discuss Democrat you peace people stock. Win hard only.
ORD000982,2024-11-25,CUST5358,PART2383,null,608.42,TRANSFER,2025-07-01,,B2B,ITA,NEWCLIENT,1,,2025-05-07T21:51:48,samuelmartin,
ORD000983,2024-12-25,CUST6838,ERROR,null,6498.42,TRANSFER,,,B2B,DEU,,1,0.15,2024-07-01T22:11:57,operez,Stop pick only growth. Foot room statement. Everybody if arrive campaign think.
ORD000984,INVALID_DATE,CUST1313,PART7984,15,9428.09,TRANSFER,2025-08-17,PHONE,B2C,,,2,0.10,2024-11-30T23:45:11,kathleen51,Still standard yeah say must ago whether image.
ORD000985,2024-12-18,CUST1430,ERROR,X,9842.47,,2025-07-17,ONLINE,,DEU,DEPRECATED,,0.15,2025-01-26T13:09:12,wendy61,
ORD000986,2024-10-16,CUST5172,PART4004,9,5816.28,CASH,2025-08-19,B2B_PORTAL,B2C,,,0,0.10,2025-04-04T04:35:48,nancy93,Series surface woman be culture. Protect free last spring.
ORD000987,2025-03-20,CUST5710,PART7226,null,4701.28,CRYPTO,2025-07-31,STORE,,,SPRING2025,1,0.10,2024-07-25T11:18:06,fcannon,Difference film throw agree simply. Rich market rather reality popular look.
ORD000988,2024-07-08,CUST5027,PART5746,null,-100,,2025-08-09,ONLINE,VIP,,,5,,2024-10-13T14:39:52,cmyers,Reveal sport rather color. Become time process experience become ok ball fill.
ORD000989,INVALID_DATE,CUST1766,PART3312,0,1731.61,CRYPTO,,STORE,B2C,ESP,SPRING2025,,0.05,2025-03-10T06:18:09,caldwellchad,Particular never among hit direction across. Rule team list make something.
ORD000990,2025-01-30,CUST1333,PART3860,5,113.09,CARD,2025-06-24,ONLINE,CORPORATE,,,1,0.00,2025-04-21T04:20:54,revans,Business old necessary player walk east tree. None agency art Democrat.
ORD000991,2024-07-13,CUST1937,PART6094,-1,6297.75,CARD,2025-08-11,PHONE,B2C,USA,NEWCLIENT,1,0.05,2025-03-20T14:04:08,rbaldwin,Subject radio risk cell. Throw next keep according color high war.
ORD000992,2024-10-03,CUST5462,PART9101,null,1097.92,,2025-07-09,ONLINE,,USA,DEPRECATED,0,,2024-11-21T15:59:59,fwalker,Lay knowledge mouth impact growth. Pick wife and physical.
ORD000993,INVALID_DATE,CUST9374,PART3159,-1,6771.71,TRANSFER,2025-08-21,ONLINE,B2C,ESP,DEPRECATED,0,,2024-07-23T07:22:08,pmorris,
ORD000994,2025-06-12,CUST2733,PART6519,21,6844.43,TRANSFER,,B2B_PORTAL,CORPORATE,FRA,SPRING2025,N/A,0.00,2024-08-30T02:08:12,vsmith,Right able apply commercial others offer. Create single change.
ORD000995,2024-11-30,CUST1454,PART3398,-1,ERROR,CRYPTO,2025-07-07,ONLINE,B2C,ITA,NEWCLIENT,2,0.00,2025-05-13T08:36:06,qsanders,Clearly example street this improve surface read rest.
ORD000996,INVALID_DATE,CUST2931,PART7983,18,9257.26,,2025-07-21,STORE,CORPORATE,ITA,,1,0.05,2025-05-24T19:17:27,sharon42,
ORD000997,2025-03-24,CUST4463,PART2626,X,5429.02,CASH,2025-06-29,PHONE,CORPORATE,FRA,,,0.05,2024-12-22T16:20:55,greenkelly,Ok when interview always stage. Field start community century student.
ORD000998,INVALID_DATE,CUST3791,PART5009,0,8333.9,,2025-07-25,ONLINE,CORPORATE,FRA,DEPRECATED,N/A,0.15,2025-01-07T09:06:45,rileygary,Ahead enough body quite. Hour protect section tree. Time than church fast.
ORD000999,2025-06-21,CUST1851,PART7812,-1,ERROR,CRYPTO,,ONLINE,CORPORATE,ESP,DEPRECATED,5,0.15,2025-06-11T00:29:43,pamela26,
ORD001000,2025-03-29,CUST5733,PART1988,X,5641.31,TRANSFER,2025-06-24,STORE,,DEU,DEPRECATED,,0.00,2025-05-09T17:51:45,qwilliams,
